track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6ysAshHUIA3qN2do0wSwIZ,Rival Consoles,Night Melody / Articulation,Sudden Awareness of Now,13,435318,False,0.576,0.565,8,-13.636,0,0.0397,0.624,0.838,0.111,0.334,141.019,4,idm
4INPxj4b3JlNRrTVoptRC6,Martin Garrix;Firebeatz,Helicopter,Helicopter - Video Edit,36,206449,False,0.584,0.96,7,-4.492,0,0.0379,0.0104,0.516,0.175,0.165,128.003,4,progressive-house
04QMzMxrwND0Tkh3Na0K6K,Sorrel Hauer,Contemplation,Contemplation,55,184240,False,0.58,0.0261,5,-23.713,1,0.0851,0.993,0.948,0.0891,0.074,127.878,4,piano
583bPGNDsl0DyPOKLL23rA,Conrado & Aleksandro;Bruno & Barretto,Ao Vivo Em Curitiba,Tô Bebendo de Torneira - Ao Vivo,43,141200,False,0.626,0.892,10,-5.706,1,0.153,0.477,0.0,0.765,0.797,94.859,4,sertanejo
2QXOVdwDiXtBrZSAyqoYVE,Splender,Songs From Dawson's Creek - Vol. II,I Think God Can Explain - Radio Version,25,234800,False,0.412,0.852,9,-3.89,1,0.0369,0.0213,0.0,0.372,0.508,139.339,4,grunge
24ScIVXgdaSX3qijPR6HFP,Rain Sounds,"Rain Sounds: Rain Sound Meditation, Relaxing Sound of Rain, Massage Yoga Music and Ambient Soothing Sounds",Thunderstorm Sounds,38,360000,False,0.164,0.547,10,-20.848,0,0.0759,8.14e-05,0.969,0.357,0.0233,114.325,4,sleep
2FnHMItLWhhPIxXeRC1lCe,Nicholas Hooper,Harry Potter and the Half-Blood Prince (Original Motion Picture Soundtrack),In Noctem,49,120773,False,0.283,0.0575,0,-29.881,0,0.0442,0.982,0.952,0.115,0.0362,63.853,3,british
5nKZlWtiV5Lx11NL4gGjRi,Los Miserables,La voz del pueblo,Cambia todo cambia,34,178413,False,0.543,0.836,10,-3.962,1,0.0421,6.04e-05,1.29e-06,0.0902,0.73,125.004,4,ska
7eFJK3p0l0mVh68qlrszNN,Belle,Belle (Original Motion Picture Soundtrack) [German Language Version],Allein Möchtest Du Sein,19,303787,False,0.283,0.211,7,-11.836,1,0.0341,0.765,5.26e-05,0.112,0.121,112.785,3,anime
5DW94QuhuDcg3Ixm0u8hp2,Shiritsu Ebisu Chugaku,Major Debut 10th Anniversary Album 中吉,ジャンプ (Prod. 石崎ひゅーい),18,272626,False,0.592,0.781,5,-4.773,1,0.0294,0.0036,0.0,0.32,0.289,127.994,4,j-idol
1ebJKRBYLA98S7MUMN3Hk6,MONGOL800,GO ON AS YOU ARE,愛する花,34,179760,False,0.415,0.769,4,-3.541,1,0.0564,0.0132,0.0,0.327,0.861,150.46,4,j-rock
2l04PBenOBbAfMLeIqNZDg,Iliza Shlesinger,War Paint,The Grabbing Hand,22,399550,True,0.683,0.909,1,-6.075,1,0.924,0.772,0.0,0.764,0.385,102.977,4,comedy
0QMVsQOKLsgcy33HWxkNsp,Ivan Petrov;Mikhail Shorin;Bolshoi Theatre Chorus and Orchestra,Eugene Onegin,Love is no respecter of age (Eugene Onegin),0,342893,False,0.249,0.138,6,-16.802,1,0.0558,0.99,0.0469,0.0995,0.146,73.182,3,romance
2q9biTikX9PkTbzDCZfEn7,Jubin Nautiyal;Shashwat Sachdev,"Ik Tu Hai ❤️ (From ""Attack"")","Ik Tu Hai ❤️ (From ""Attack"")",61,250633,False,0.514,0.601,0,-8.046,1,0.0677,0.302,0.0,0.075,0.452,92.648,4,k-pop
7pqcJ1n6HiGx7vOiDcb1Ml,Adrian Barba,Somos Una Sola Mente,Sola Nunca Estarás,36,240000,False,0.721,0.486,1,-12.614,1,0.0482,0.0426,0.0,0.0624,0.595,132.068,4,anime
4rypm0OAHbU1IXLA8atiGE,Stephen Sanchez,Easy On My Eyes,Hey Girl,60,185906,False,0.389,0.505,6,-7.777,0,0.037,0.538,0.00403,0.216,0.244,121.775,4,singer-songwriter
3AJ0MFDt4OSknQ5D9Jlo4l,Criolo,Nó na Orelha,Samba Sambei,37,222560,False,0.87,0.737,11,-8.372,1,0.126,0.268,0.00369,0.0504,0.952,136.07,4,afrobeat
1vMwLJpOKxgNhEJw7mtM5I,Tren Loco,Sangresur,Mis Amigos,21,253973,False,0.445,0.991,6,-4.52,1,0.152,1.12e-05,0.000805,0.0913,0.28,95.374,4,heavy-metal
0vkZspHjeBiY4Qn9GuwGyL,dj funk,Hardcore Traxx: Dance Mania Records 1986-1995,House The Groove,12,292581,False,0.798,0.881,1,-7.581,0,0.048,0.000197,0.948,0.0907,0.73,130.662,4,chicago-house
2i0hWBMyrOXnGv3jWji0Lw,Rob Zombie,Halloween Spooky Party 2022,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,industrial
74niLvcQCxCi90ZzPnVVFM,Charlie Brown Jr.,Imunidade Musical,Onde Não Existe A Paz Não Existe O Amor,38,247733,False,0.551,0.959,8,-3.389,0,0.0681,0.21,1.38e-06,0.215,0.936,170.035,4,hard-rock
1NiwnZzq731AtzSUPyV4eJ,Ignotus,Rock 'n' Terapia,The End,26,161315,False,0.427,0.537,5,-14.06,0,0.0363,0.00339,0.0,0.103,0.454,140.147,4,spanish
5qjZgLx35G3YbZkI8cKlkn,Riff,Que Sea Rock,Lily Malone,40,302586,False,0.512,0.848,11,-5.559,0,0.0365,1.8e-05,0.000269,0.378,0.374,127.616,4,punk-rock
5kX2eRxwNj8DNa5eonHZ1D,Maneva,Tudo Vira Reggae (Ao Vivo),Epitáfio - Ao Vivo,45,193290,False,0.886,0.415,7,-9.652,1,0.0537,0.339,2.14e-05,0.155,0.421,105.004,4,reggae
2LAidQYi4vzoPl6nkqxyCn,Type.Raw;Loot Fattig,Bombed in the Blunt Shelter,Joint,8,164384,False,0.549,0.396,5,-9.096,0,0.0689,0.749,0.8,0.0769,0.591,87.614,4,study
3VgCXhYG94j4EXJWhgm1mQ,Moliy,Honey Doom,Body on fire,7,171764,False,0.497,0.609,7,-8.684,0,0.06,0.149,0.0128,0.205,0.731,139.39,5,alternative
27ZZdyTSQWI7Cug2d2PkqV,Armani White,BILLIE EILISH.,BILLIE EILISH.,89,99282,True,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,4,indie
3rUrMlAgJFxVWQhySClFIs,Evil Activities,Evilution,Nobody Said It Was Easy,44,304836,False,0.461,0.575,0,-7.275,1,0.0407,0.00216,0.379,0.0915,0.115,170.032,4,happy
2Niyp1yifjn062AWqYtis3,Jasleen Royal;Siddharth Amit Bhavsar,Sharato Lagu (Original Motion Picture Soundtrack),"Mann Melo, Pt. 1",44,247704,False,0.642,0.329,2,-9.977,1,0.0262,0.703,0.00282,0.103,0.45,101.993,4,songwriter
11kiAlPTWXmzUzIAX4sND1,Denied,HUMANARCHY,Death by a 1000 Cuts,25,229859,False,0.424,0.938,5,-6.328,0,0.0983,5.5e-06,0.432,0.321,0.392,142.099,4,heavy-metal
0tu4zWxyFV1Djbf4hLY3xP,Kazuyoshi Saito,深夜高速 -生きててよかったの集い-,深夜高速,26,326706,False,0.474,0.727,2,-5.892,1,0.0329,0.123,2.82e-06,0.244,0.83,79.633,4,acoustic
5FrsFlteBq3DuIoCv5fKAp,Barış Manço,Mançoloji 2,Yolla Yarim,34,207908,False,0.751,0.643,0,-11.187,0,0.0365,0.603,0.0,0.14,0.84,102.03,4,psych-rock
3GTg5ll9EJ7MLkOfxyiwIb,Charlie Puth,Today's Party Hits,Light Switch,0,185680,False,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4,dance
2UWgnHDwD8Uw5hU1akDWDl,Tiësto;Charli XCX,EDM Hits,Hot in It,0,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,edm
3hAaCxKLhmQL575a26lp9Y,Jerry Rivera,Para Siempre (Forever),Navegándote,33,269093,False,0.68,0.839,5,-4.235,0,0.0421,0.366,3.6e-06,0.0935,0.853,94.425,4,salsa
1jdAzKbRRrIQ3fpodftKfj,Legião Urbana,Mais Do Mesmo,Geração Coca-Cola,48,141400,False,0.574,0.89,6,-5.789,0,0.041,0.082,0.0,0.0741,0.83,97.9,4,r-n-b
13AruKdh8wJhWx6i5dV8X1,Mayday,自傳,後來的我們,59,346282,False,0.488,0.602,0,-3.697,1,0.0277,0.0119,0.0,0.0825,0.225,78.011,4,mandopop
7I91PNcgDJlBorpAL2YR8Y,Martin Solveig;Ina Wroldsen,Del gusto de hermanos,Places,0,202745,False,0.728,0.854,0,-3.86,0,0.0457,0.245,0.00184,0.149,0.62,121.998,4,house
2rj7p4vIcBZhSOPZyE0a7c,The Prophet,The Hardcore Archive Part 2 (1995 - 1996),I Love You (Love Mix) - Extended Mix,3,394906,False,0.704,0.858,0,-5.863,1,0.0779,0.029,0.361,0.0928,0.37,143.81,4,hardstyle
7i1DkDc2j0yVsSt3jjDvk3,Novo Amor,"Woodgate, NY",Weather,62,232026,False,0.527,0.242,6,-13.546,1,0.0313,0.939,0.0435,0.114,0.112,143.848,4,ambient
660eekzsNZ7sdATvfIsAkR,DJ Snake;Sean Paul;Anitta;Tainy,Carte Blanche,"Fuego (with Sean Paul & Anitta, feat. Tainy)",61,195428,False,0.819,0.859,8,-6.264,1,0.224,0.0244,0.0,0.0916,0.612,104.906,4,electronic
48U1DWN0CI5LkrVTfVVSw7,Royal Club,Lúgubre 24 (Karnaval Horror),Que Triste Saber,39,219256,False,0.487,0.887,0,-4.286,1,0.0953,0.0155,0.00461,0.368,0.841,200.052,4,ska
2EB74iAr3ns7gO6kuSsy8W,Mike Dunn;Tha RC Groove Project;Ron Carroll,Defected Presents House Masters: Mike Dunn,He's Gonna Make It Alright (feat. Ron Carroll) - MD'z Original Recipe Vocal Mixx,8,488209,False,0.773,0.667,11,-11.282,0,0.0496,0.00398,0.0605,0.0844,0.682,126.281,4,chicago-house
5noSkaAhiPUZZpKqgFWiLi,Tale Of Us;Mind Against,Astral,Astral,46,402627,False,0.734,0.859,7,-12.001,1,0.0496,0.00741,0.835,0.114,0.214,123.983,4,deep-house
0msSU5IPH4NCpjdb8ak92w,Benjamin Ingrosso;Sarah Dawn Finer,Sagan om oss två (Live från Benjamin's),Sagan om oss två - Live från Benjamin's,39,212497,False,0.295,0.378,10,-5.776,1,0.0296,0.804,0.0,0.132,0.218,92.264,4,swedish
1YXUD5D1ZRSaKZRZME4UB5,Gareth Emery;Annabel,You'll Be OK,You'll Be OK,52,209937,False,0.498,0.494,0,-12.42,1,0.0343,0.0118,0.00108,0.166,0.12,134.983,4,trance
2gwC4ZdQXiCi5M2JIeWK3q,Z.TAO,The Road,The Road,28,219506,False,0.704,0.915,1,-5.385,1,0.0488,0.306,0.0,0.0883,0.291,104.999,4,mandopop
1EDdItcFIQuGjMlhrqYTDt,Impetigo,Horror of the Zombies,Cannibal Lust,18,118186,False,0.193,0.977,4,-4.159,1,0.177,0.00412,0.179,0.322,0.0458,153.672,4,grindcore
5GdKQayfNJloGuqAmZCRuA,Sarah Farias,Renovo,Só Quem Tem Raiz,47,303717,False,0.546,0.633,9,-9.865,1,0.0403,0.325,6.39e-06,0.0966,0.385,150.024,4,gospel
64I0O6ZipYryKte1cHA2EY,Chase & Status;Plan B,No More Idols,End Credits,60,200600,False,0.324,0.783,1,-4.808,0,0.0346,0.00929,0.0117,0.0888,0.0788,116.704,3,drum-and-bass
2jRNrnZDkyv08HNkygEj2W,Tribal Rain,Roka Yo Samay,Laijaw Malai,47,216999,False,0.759,0.17,4,-16.399,1,0.05,0.936,0.264,0.108,0.536,130.011,3,indie
4q6ZHerrtO7gcF67KFX0BF,Skay Beilinson,La Luna Hueca,El Sueño del Jinete,40,178786,False,0.646,0.717,0,-6.638,1,0.0292,0.00115,0.0783,0.105,0.792,129.398,4,punk
1dtx9AyVFLG001tZ6aNIAf,When Chai Met Toast,When We Feel Young,When We Feel Young,50,266393,False,0.573,0.7,4,-6.661,1,0.0271,0.267,0.0187,0.117,0.319,87.505,4,indian
4YxsJyL48q7NZiiCj0uib0,Jasleen Royal;TM Bax;Radhika Madan,Ni Jana,Ni Jana,52,205714,False,0.758,0.483,8,-5.549,0,0.0712,0.563,2.28e-06,0.139,0.502,104.893,4,songwriter
6LbbHFEajG9e4m0G3L47c4,The Who,Tommy,Pinball Wizard,68,180943,False,0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,4,hard-rock
7GDbd2ZQ4kfp2aJxlctPig,Moonspell,Irreligious,A Poisoned Gift,22,334533,False,0.523,0.826,7,-8.839,1,0.0542,0.000199,0.71,0.1,0.109,124.542,4,black-metal
4QLN5N3Gdq7MYgWQsw2Vk3,frek!,strawberry fields,lizardking,33,114000,False,0.64,0.258,6,-12.636,0,0.111,0.187,0.812,0.102,0.158,79.903,4,study
7hKtv99afuqMm0wzBMIvnN,Jill Johnson,JULMYS,It's Beginning To Look A Lot Like Christmas,0,164506,False,0.653,0.308,2,-11.926,1,0.0474,0.636,0.0,0.0899,0.462,107.72,4,ska
60ri599YHaGXTSeWHe61GX,Sujatha,Thithikkuthdhe (Original Motion Picture Soundtrack),Silendra Theepori,39,321480,False,0.664,0.624,7,-9.878,0,0.056,0.309,2.2e-05,0.103,0.469,131.98,4,malay
4r1iag8SixyX9KiRxWVswH,Simon la Letra;Dayser 23,Por Ti,Por Ti,43,258782,False,0.799,0.853,7,-5.484,0,0.0293,0.104,0.0,0.0734,0.97,115.052,4,reggae
0VMAcIVo6FO0xq5jaeOszf,A.N.I.M.A.L.;Richard Kaplan,Usa Toda Tu Fuerza,Barrio patrón,23,56600,False,0.466,0.958,7,-6.483,1,0.185,0.0168,0.0,0.119,0.232,129.722,4,heavy-metal
2rjCLFdX8n9xLoMZgdMMxt,Tanmaya Bhatnagar,Kya Tum Naraaz Ho? (Raw),Kya Tum Naraaz Ho? (Raw),46,212530,False,0.593,0.112,1,-16.506,1,0.0322,0.924,1.39e-06,0.116,0.296,97.118,4,indian
4C6bHQP5ms3S8caC2CuJFI,Limão Com Mel,Toma Conta de Mim,Toma Conta De Mim,43,214893,False,0.562,0.898,2,-3.543,1,0.0497,0.0164,0.0,0.255,0.505,90.17,4,forro
1YxGxw82Jn4jmwh2uhOhfC,James Mercy;PhiloSofie,Take You On,Take You On,60,179617,False,0.65,0.733,9,-4.626,0,0.0443,0.0761,0.00027,0.238,0.358,149.966,4,edm
5UvE5QlINnvEc7aFO14DVL,Jerry Lee Lewis,The Golden Rock Hits Of Jerry Lee Lewis,Great Balls Of Fire - 1964 Version,58,109706,False,0.4,0.818,0,-11.238,1,0.08,0.458,3.25e-06,0.132,0.936,166.287,4,piano
65vUuU0uAZoP2Y5MoxNDMI,The Smith Street Band,Don't Waste Your Anger,Dirty Water,26,253613,False,0.277,0.419,10,-7.058,1,0.0279,0.516,3.12e-06,0.114,0.346,97.813,4,garage
0bhhXULPNfCsVhZp35HrC3,Daddy Yankee,El perreo es el futuro,Dura,0,200480,False,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.838,95.002,4,latin
3pKsUMqpVr4ZJ13Mm91Xig,Testament,The Gathering,Down for Life,60,203680,False,0.344,0.955,1,-10.614,1,0.0444,5.4e-06,0.111,0.0665,0.352,111.671,4,groove
5oml4xfczWBiTpaDff4MjG,Fluke,Puppy,Another Kind Of Blues,42,277586,False,0.516,0.847,4,-9.327,0,0.0457,0.00107,0.798,0.286,0.0504,129.868,4,breakbeat
4yDFEglGw2yP0jvrqCTgfM,Kristen Anderson-Lopez;Robert Lopez,Die Eiskönigin 2 (Deutscher Original Film-Soundtrack/Deluxe Edition),So wird's immer sein - Instrumental,20,207588,False,0.585,0.462,5,-9.054,1,0.0274,0.227,0.936,0.185,0.189,89.914,4,disney
51koc72Mp0vRafJHGE21wK,Luciano Pereyra,Pop x siempre,Que Suerte Tiene El,0,202453,False,0.729,0.651,2,-6.341,1,0.0569,0.172,0.0,0.119,0.632,96.004,4,latin
5kqNIqFjijuzvVLhuY9B8j,Bad Bunny,YHLQMDLG,La Zona,79,136892,True,0.762,0.801,1,-3.661,0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,4,reggaeton
0lLTbeEw41SxRHGZSEUZnd,Sebastian Yatra,Halloween 2022 Perreo Vol. 5,Amor Pasajero,3,151653,False,0.653,0.61,9,-4.872,0,0.0592,0.0477,0.0,0.114,0.812,172.062,4,reggaeton
11LmqTE2naFULdEP94AUBa,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Heart-Shaped Box,79,281160,False,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,alt-rock
3OiiXdJXUZVprVc43nkYEt,Sturgill Simpson,Cozy Country,In Bloom,0,240640,False,0.433,0.366,2,-8.98,0,0.0311,0.0682,0.248,0.123,0.267,78.366,4,songwriter
1cLLI3HN8CkTdTGcozcyOd,Cristian,Cancionero,Dos Amantes,29,297880,False,0.304,0.636,5,-3.77,0,0.0345,0.591,0.0,0.127,0.227,83.795,4,spanish
3axGZXBP8Su5ZH6y1RdyDu,Galy Galiano,Galy Galiano 30 Años,Cariño,30,211093,False,0.662,0.53,9,-7.343,0,0.0289,0.741,0.000145,0.159,0.458,87.971,4,salsa
0xOIqJadsikka2so1zhghO,Harley Poe,Horrorful,Alone in the Dark Mansion of Madness,26,403911,True,0.335,0.696,9,-9.472,0,0.0307,0.642,0.0,0.12,0.403,95.24,4,acoustic
5lACcY1yxa2N9at0ON12o4,Roman Tam,我的挑選,親情 - 無線電視劇[親情]主題曲,28,187360,False,0.236,0.348,11,-11.744,0,0.032,0.435,1.42e-05,0.213,0.13,78.79,3,cantopop
5Bv3hddlRFyhTcYtYeoXed,Mohan,Udaan,Naav (Chadhti Lehrein Laang Na Paye),43,252158,False,0.608,0.687,2,-7.083,1,0.0536,0.449,2.1e-06,0.0625,0.548,83.918,4,ambient
53tpLtadGWykXOix1WZ7YU,Biquini Cavadão,Me Leve Sem Destino (Ao Vivo),Janaína - Ao Vivo,39,252266,False,0.508,0.934,9,-5.363,1,0.0736,0.0112,0.0151,0.986,0.564,88.012,4,ska
2dECbcRzzSFwcRtonjc0gt,Eurythmics;Annie Lennox;Dave Stewart;Aretha Franklin,Ultimate Collection,Sisters Are Doin' It for Themselves - Remastered Version,24,294173,False,0.656,0.91,0,-5.784,0,0.0428,0.0236,0.0,0.162,0.959,136.228,4,synth-pop
7wGV3ZOCWelPNer7E36HLQ,Szpilki,Nie będę kochać,Nie będę kochać,30,209777,False,0.727,0.917,0,-2.858,0,0.0736,0.0314,1.24e-06,0.285,0.557,134.997,4,disco
3W63jYJAIYXqyFblNrZW7J,Daniel Pemberton,Amsterdam (Original Motion Picture Soundtrack),I Want to See You Happy,24,65185,False,0.689,0.719,5,-10.752,1,0.072,0.78,0.915,0.19,0.209,89.06,4,british
1taxgz2kFYnCOH5sXAPONb,El Futuro Fuera De Orbita;Carlitos Junior;Pailita;Azulhema,Bendiciones,Bendiciones,39,254323,True,0.876,0.829,11,-3.381,0,0.131,0.0329,0.0028,0.127,0.825,118.0,4,reggaeton
5GJtUX7Kez71ipe1OeDKF7,OOMPH!,Monster,Labyrinth,51,253746,False,0.616,0.979,2,-2.611,1,0.105,0.00125,1.44e-05,0.188,0.542,141.966,4,industrial
5UsPHCjVvPx2GHtpmIebvu,David Guetta;Avicii,EDM Hits,Sunshine,0,360960,False,0.59,0.8,1,-5.044,0,0.0441,0.000653,0.905,0.0512,0.21,127.996,4,pop
1AjJhhtf6JR3wanmu48lAM,Josh A;iamjakehill,Save Our Souls,Heartbreaks,54,189702,False,0.612,0.722,5,-7.498,0,0.0401,0.298,0.0,0.0903,0.604,146.995,4,emo
0pYmuht36fZzdpHMhEB2Al,Romanthony;Roman,What $ Love (2014 Remixes),What $ Love - Roman's Remix,5,334617,False,0.823,0.708,1,-7.411,1,0.273,0.0371,5.16e-06,0.0638,0.478,120.538,4,chicago-house
3pqjsZidlH5MyJFWa3eQZj,Delano Smith,Detroit Love Vol. 1 - Mixed By Stacey Pullen,They're Coming - Mixed,9,163864,False,0.804,0.286,10,-23.464,0,0.0593,0.0619,0.939,0.0823,0.428,123.074,4,detroit-techno
224hSzD77teIxEspp7MNTt,Belfa;Kayli Marie,Late Night Thoughts,Late Night Thoughts,48,146864,False,0.752,0.129,7,-16.94,0,0.0531,0.845,0.0529,0.0938,0.207,118.022,4,sad
0ATgXupGnDl3MYIUC8MpfS,Boston 168,Oblivion,Oblivion,37,381887,False,0.683,0.701,4,-11.904,0,0.0422,0.065,0.88,0.113,0.0372,126.009,4,minimal-techno
2DX4Lj4wXV3VK1F8yl0x54,KazOnDaBeat;BHZ,I.m.d.g,I.m.d.g,37,158000,True,0.929,0.564,7,-8.32,0,0.329,0.044,0.0,0.112,0.491,96.024,4,german
6ehaWPjsNSf5HWOXTEFSUi,The Killers,Rock Workout 2023,Somebody Told Me,0,200946,False,0.508,0.981,10,-3.23,0,0.0779,8.22e-05,0.000449,0.0555,0.746,138.011,4,alternative
4gi2e6rh7dKSw14P4pODT7,Sloppy Seconds,More Trouble Than They're Worth,Fifteen Minutes... Or It's Free,22,159333,False,0.403,0.955,11,-4.068,1,0.0435,0.00136,0.0,0.146,0.58,96.042,4,power-pop
33bbZaSdhM9wsuLnC9iT8f,Quavo;Takeoff,Hardcore Energy,HOTEL LOBBY (Unc & Phew),3,142657,True,0.821,0.636,11,-4.479,1,0.169,0.142,0.0,0.233,0.163,127.961,4,hip-hop
5R8eNaQt60Adc28PMj5nq4,Caliajah;Alma Rasta,Unite,Sonido Del Ghetto (feat. Alma Rasta),26,208665,True,0.687,0.742,9,-6.411,1,0.0424,0.0651,6.74e-06,0.109,0.914,173.056,4,spanish
03QDrUvoBglSK7RkdxwmTE,CKY,B-Sides & Rarities,Fat Fuck,23,131146,True,0.715,0.911,7,-7.496,1,0.0654,0.0351,4.01e-06,0.17,0.532,124.03,3,industrial
4Nhzp5J1JSYaqXCFvrKwNJ,Şanışer;Sokrat St,Onuncu Gün,Anlamı Yok,44,193150,True,0.462,0.826,6,-4.841,1,0.322,0.435,0.0,0.204,0.576,173.544,4,turkish
3BhrxwpnwVXG7N8NN813Rw,Mariah Angeliq,FELIZ CUMPLEAÑOS,La Tóxica,0,171280,True,0.536,0.723,6,-4.761,0,0.268,0.0149,7.78e-05,0.0952,0.724,91.761,4,latino
2efj0AL33odgMfU2qir4Su,Renaud,Métèque,Le Métèque,36,199733,False,0.706,0.608,1,-9.868,1,0.036,0.229,0.000466,0.0979,0.73,99.024,4,french
6fD8ugOa1yUsW8lGnLFSCZ,Varials,Failure//Control,308,22,180000,True,0.418,0.954,1,-5.608,1,0.104,1.82e-05,0.287,0.312,0.185,92.459,4,death-metal
2kjHVYdWZoqRuaaNUpiKTk,The Wailin' Jennys,40 Days,Ten Mile Stilts,24,291200,False,0.417,0.153,2,-16.632,1,0.0388,0.838,0.000736,0.107,0.216,169.237,4,bluegrass
0Y1ZFsLaOND5Z9R1uw6hSF,Iguinho e Lulinha;Tarcísio do Acordeon,Ligações Carentes,Ligações Carentes,44,147039,False,0.654,0.808,1,-4.297,0,0.0347,0.511,0.0,0.129,0.898,152.078,4,forro
5AOlLWl9KE6MRpTCqUprNd,Husman,Arrival,Arrival,50,133124,False,0.783,0.886,4,-6.404,0,0.331,0.0125,0.508,0.56,0.391,128.071,4,trance
0C80GCp0mMuBzLf3EAXqxv,AC/DC,Back In Black,Shoot to Thrill,73,317426,False,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,4,hard-rock
1c2vVx6knoiZHXbJJ9Mk8L,Justin Quiles;Robin Schulz,AEIOU,AEIOU,74,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,latino
4IIwDFVOcxiqG9eIuGhiqF,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),Mitschza Troika,12,169453,False,0.465,0.612,7,-9.36,1,0.0512,0.676,0.128,0.0747,0.467,143.795,4,romance
7MIKwg3dDCWhxMVjMvqF1O,Blind Melon,Los Clásicos del Pop 90s,No Rain,1,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,blues
7BC0BjgRLdxZ09F735G3u8,Through The Eyes of the Dead,Disomus,Obitual,22,243865,False,0.306,0.95,2,-5.705,1,0.0876,1.45e-05,0.819,0.315,0.097,106.954,4,death-metal
3VwrcUUzXsLG8SUQmz8sXO,Ray Price,Touch My Heart,Touch My Heart - Single Version,16,215680,False,0.469,0.224,0,-13.689,1,0.032,0.757,0.000541,0.309,0.41,82.024,4,honky-tonk
2MQ8egL6RtaWiGcrwr2gUs,Havoc Mathan;Havoc Naven,Kadhalan,Kadhalan,49,268472,False,0.737,0.725,0,-7.224,0,0.0381,0.668,0.0,0.111,0.503,95.035,4,malay
0umeqMZWcRshOw5w2E73h8,Mini Pop Kids,Stay,Stay,37,138739,False,0.606,0.739,1,-6.322,1,0.0674,0.613,0.0,0.113,0.495,170.002,4,kids
0INThvI5gc4WwULe1j5wBg,The Nursery Rhymes Superstar,Nursery Rhymes,Happy Birthday to You,8,87000,False,0.843,0.0743,5,-15.641,1,0.045,0.961,0.0,0.113,0.659,105.964,3,kids
6lHo50O8EnGln33OIQj6UA,The Chainsmokers,So Far So Good (lofi remixes),I Love U - lofi remix,0,152774,False,0.656,0.31,8,-10.118,1,0.0808,0.971,0.468,0.131,0.197,77.012,4,electro
11kDth1aKUEUMq9r1pqyds,Travis Scott,ASTROWORLD,5% TINT,79,196138,True,0.712,0.481,4,-5.415,0,0.0487,0.173,0.0,0.241,0.062,140.0,4,house
53Ij4HRTp0f6DTlmXWh46h,SHRK;Shiloh Dynasty,Sad Hours,Sad Life,56,181198,False,0.613,0.428,1,-16.208,1,0.337,0.775,0.577,0.0932,0.219,101.041,4,sad
0y5EJMV1PE3YPDUWMN314E,Chowraasta,Maya,Maya,47,282254,False,0.585,0.325,2,-5.612,0,0.0972,0.279,0.0,0.334,0.25,75.032,4,indie
5AxTA7EKcIiqc51nfBoKl2,Kvelertak,Meir,Snilepisk,20,172906,False,0.133,0.944,0,-4.561,1,0.129,4.09e-06,0.919,0.32,0.306,86.603,1,black-metal
14FW5L81Px03LnnsXnB2LG,Jack White,Fear Of The Dawn,What's the Trick?,54,214842,False,0.375,0.71,0,-8.665,1,0.267,0.000867,0.00628,0.104,0.559,97.335,4,garage
3wAXK2nhnsS6vdnGQ0Dph0,Dream Note,Tere Janey Ke Baad,Tere Janey Ke Baad,48,234000,False,0.614,0.278,2,-14.636,1,0.0319,0.897,1.99e-06,0.0722,0.316,60.048,4,indie
0Cz5S00ll33KRLVyZMe8Yi,Chancho En Piedra,El Tinto Elemento,El Impostor,45,246680,False,0.429,0.88,9,-4.645,1,0.0747,0.025,0.0,0.116,0.808,120.029,3,ska
3nKitBLMtQNotadAdyEhox,The Jayhawks,Back Roads And Abandoned Motels,Gonna Be a Darkness,21,298346,False,0.478,0.546,2,-7.218,1,0.0351,0.493,3.27e-06,0.197,0.371,137.104,4,power-pop
3zIL7Vwl72Hhq3wEljKxzT,Stumbleine,Spiderwebbed,The Corner Of Her Eye,15,282720,False,0.343,0.755,1,-7.662,0,0.0497,0.441,0.875,0.37,0.0793,158.018,4,idm
